Time,ZW,ZZ,MZ,MM,MW,RW,RZ,MR,RR,generation,threshold,rM,releases,total_females
1020,249.710609067755,0,0,0,2.10399358763603e-5,0.289362210274775,0,0,0,35,0.1,0.001,3,249.99999231796565
1050,249.710621216982,0,0,0,1.21116944214855e-5,0.289362249139303,0,0,0,36,0.1,0.001,3,249.99999557781572
1080,249.710628210718,0,0,0,6.97212803319434e-6,0.289362271511773,0,0,0,37,0.1,0.001,3,249.9999974543578
1110,249.710632236681,0,0,0,4.01352319127085e-6,0.289362284390543,0,0,0,38,0.1,0.001,3,249.99999853459474
1140,249.710634554237,0,0,0,2.31039472936382e-6,0.28936229180424,0,0,0,39,0.1,0.001,3,249.99999915643596
1170,249.710635888344,0,0,0,1.32998451655336e-6,0.289362296071953,0,0,0,40,0.1,0.001,3,249.99999951440046
1200,249.710636656326,0,0,0,7.65608911716785e-7,0.289362298528673,0,0,0,41,0.1,0.001,3,249.99999972046356
1230,249.710637098417,0,0,0,4.40724681085422e-7,0.28936229994289,0,0,0,42,0.1,0.001,3,249.99999983908458
1260,249.710637352907,0,0,0,2.53704261825567e-7,0.289362300756987,0,0,0,43,0.1,0.001,3,249.99999990736825
1290,249.710637499406,0,0,0,1.4604549074014e-7,0.289362301225624,0,0,0,44,0.1,0.001,3,249.99999994667712
1320,249.710637583737,0,0,0,8.40714506950623e-8,0.289362301495397,0,0,0,45,0.1,0.001,3,249.99999996930384
1350,249.710637632283,0,0,0,4.83959400672306e-8,0.289362301650692,0,0,0,46,0.1,0.001,3,249.99999998232965
1380,249.710637660229,0,0,0,2.78592434728895e-8,0.289362301740088,0,0,0,47,0.1,0.001,3,249.99999998982832
1410,249.710637676316,0,0,0,1.60372429096481e-8,0.289362301791549,0,0,0,48,0.1,0.001,3,249.9999999941448
1440,249.710637685577,0,0,0,9.23187883254877e-9,0.289362301821173,0,0,0,49,0.1,0.001,3,249.99999999663007
1470,249.710637690908,0,0,0,5.3143540477856904e-9,0.289362301838225,0,0,0,50,0.1,0.001,3,249.99999999806056
1500,249.710637693976,0,0,0,3.05922114622795e-9,0.289362301848042,0,0,0,51,0.1,0.001,3,249.99999999888325
1530,249.710637695742,0,0,0,1.76104827362523e-9,0.289362301853693,0,0,0,52,0.1,0.001,3,249.99999999935676
1560,249.710637696759,0,0,0,1.01375182562925e-9,0.289362301856946,0,0,0,53,0.1,0.001,3,249.9999999996297
1590,249.710637697344,0,0,0,5.83568763758121e-10,0.289362301858819,0,0,0,54,0.1,0.001,3,249.99999999978638
1620,249.710637697682,0,0,0,3.35932812570881e-10,0.289362301859897,0,0,0,55,0.1,0.001,3,249.99999999987782
1650,249.710637697876,0,0,0,1.93380560389687e-10,0.289362301860517,0,0,0,56,0.1,0.001,3,249.99999999992988
1680,249.710637697988,0,0,0,1.11320001313292e-10,0.289362301860875,0,0,0,57,0.1,0.001,3,249.9999999999602
1710,249.710637698051,0,0,0,6.40816360621139e-11,0.28936230186108,0,0,0,58,0.1,0.001,3,249.99999999997615
1740,249.710637698088,0,0,0,3.68887534310933e-11,0.289362301861198,0,0,0,59,0.1,0.001,3,249.99999999998607
1770,249.71063769811,0,0,0,2.1235102805124697e-11,0.289362301861266,0,0,0,60,0.1,0.001,3,249.9999999999925
1800,249.710637698122,0,0,0,1.22240398279235e-11,0.289362301861305,0,0,0,61,0.1,0.001,3,249.99999999999554
1830,249.710637698129,0,0,0,7.03679897789722e-12,0.289362301861328,0,0,0,62,0.1,0.001,3,249.99999999999736
1860,249.710637698133,0,0,0,4.05075086079329e-12,0.289362301861341,0,0,0,63,0.1,0.001,3,249.9999999999984
1890,249.710637698136,0,0,0,2.33182482372409e-12,0.289362301861349,0,0,0,64,0.1,0.001,3,249.9999999999997
1920,249.710637698137,0,0,0,1.34232076851818e-12,0.289362301861353,0,0,0,65,0.1,0.001,3,249.9999999999997
1950,249.710637698138,0,0,0,7.72710294213954e-13,0.289362301861355,0,0,0,66,0.1,0.001,3,250.0000000000001
1980,249.710637698138,0,0,0,4.44812605740533e-13,0.289362301861357,0,0,0,67,0.1,0.001,3,249.9999999999998
0,250,0,0,0,0,0,0,0,0,1,0.1,0.001,4,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,0.1,0.001,4,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,0.1,0.001,4,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,0.1,0.001,4,250.000018876751
120,244.224036600234,0,0,0,12.061383530384,0.0117536311931724,0,0,0,5,0.1,0.001,4,256.29717376181117
150,229.85118017896,0,0,0,24.9870657741096,0.0483838071657244,0,0,0,6,0.1,0.001,4,254.8866297602353
180,218.040716407565,0,0,0,33.6113506743387,0.097743950402654,0,0,0,7,0.1,0.001,4,251.74981103230635
210,208.728173120219,0,0,0,39.8497531577932,0.163647633200518,0,0,0,8,0.1,0.001,4,248.74157391121273
240,207.123386326608,0,0,0,33.8670153465486,0.228783754482798,0,0,0,9,0.1,0.001,4,241.2191854276394
270,216.093180580531,0,0,0,25.3617684881851,0.290745877741113,0,0,0,10,0.1,0.001,4,241.7456949464572
300,225.570460288107,0,0,0,17.968614751699,0.343979677231598,0,0,0,11,0.1,0.001,4,243.8830547170376
330,233.362923141705,0,0,0,12.1079771640836,0.384296857743445,0,0,0,12,0.1,0.001,4,245.85519716353207
360,239.104637649572,0,0,0,7.80157143742595,0.412652143406193,0,0,0,13,0.1,0.001,4,247.31886123040414
390,243.038521696276,0,0,0,4.84954977361272,0.431419404959504,0,0,0,14,0.1,0.001,4,248.31949087484824
420,245.592876306036,0,0,0,2.93548553017571,0.443296556658912,0,0,0,15,0.1,0.001,4,248.97165839287064
450,247.187230204674,0,0,0,1.7444742492516,0.450572632611661,0,0,0,16,0.1,0.001,4,249.38227708653724
480,248.154853785051,0,0,0,1.02424244848558,0.454931489258558,0,0,0,17,0.1,0.001,4,249.63402772279514
510,248.730985607071,0,0,0,0.596813236974044,0.457504308709082,0,0,0,18,0.1,0.001,4,249.78530315275412
540,249.069736580885,0,0,0,0.346144800439937,0.459008584179845,0,0,0,19,0.1,0.001,4,249.8748899655048
570,249.267327035222,0,0,0,0.200203664528596,0.459882924049769,0,0,0,20,0.1,0.001,4,249.92741362380036
600,249.382009341086,0,0,0,0.11560483092838,0.460389296670088,0,0,0,21,0.1,0.001,4,249.95800346868447
630,249.448370870626,0,0,0,0.0666906737472505,0.460681929431546,0,0,0,22,0.1,0.001,4,249.9757434738048
660,249.486701988939,0,0,0,0.0384514987777051,0.460850825847357,0,0,0,23,0.1,0.001,4,249.98600431356405
690,249.508818765765,0,0,0,0.0221626635342139,0.460948233207011,0,0,0,24,0.1,0.001,4,249.99192966250624
720,249.521571968033,0,0,0,0.0127717393444785,0.461004386172777,0,0,0,25,0.1,0.001,4,249.99534809355023
750,249.528923152578,0,0,0,0.00735921745409495,0.461036748737579,0,0,0,26,0.1,0.001,4,249.99731911876967
780,249.533159609307,0,0,0,0.00424020064533327,0.461055397456635,0,0,0,27,0.1,0.001,4,249.99845520740897
810,249.535600759679,0,0,0,0.0024430126797707,0.461066142742273,0,0,0,28,0.1,0.001,4,249.99910991510103
840,249.537007309851,0,0,0,0.00140752502593182,0.461072333808963,0,0,0,29,0.1,0.001,4,249.99948716868587
870,249.537817707143,0,0,0,8.1092631942123e-4,0.461075900788562,0,0,0,30,0.1,0.001,4,249.99970453425098
900,249.538284614134,0,0,0,4.6720094108137e-4,0.461077955868079,0,0,0,31,0.1,0.001,4,249.99982977094317
930,249.538553616933,0,0,0,2.6916855153029e-4,0.461079139870311,0,0,0,32,0.1,0.001,4,249.99990192535483
960,249.538708598403,0,0,0,1.5507576923938e-4,0.461079822011131,0,0,0,33,0.1,0.001,4,249.99994349618336
990,249.538797887981,0,0,0,8.93435089025629e-5,0.461080215012615,0,0,0,34,0.1,0.001,4,249.9999674465025
1020,249.53884933031,0,0,0,5.14732677565979e-5,0.461080441431971,0,0,0,35,0.1,0.001,4,249.99998124500974
1050,249.53887896769,0,0,0,2.96551610803649e-5,0.461080571878481,0,0,0,36,0.1,0.001,4,249.99998919472958
1080,249.538896042607,0,0,0,1.70851472612255e-5,0.46108064703231,0,0,0,37,0.1,0.001,4,249.9999937747866
1110,249.538905879936,0,0,0,9.84321799011672e-6,0.461080690330486,0,0,0,38,0.1,0.001,4,249.9999964134845
1140,249.53891154749,0,0,0,5.6709451144096e-6,0.461080715275745,0,0,0,39,0.1,0.001,4,249.99999793371086
1170,249.538914812722,0,0,0,3.26718528341104e-6,0.461080729647387,0,0,0,40,0.1,0.001,4,249.99999880955468
1200,249.538916693911,0,0,0,1.88231400019442e-6,0.461080737927279,0,0,0,41,0.1,0.001,4,249.9999993141523
1230,249.538917777715,0,0,0,1.08445209927245e-6,0.46108074269755,0,0,0,42,0.1,0.001,4,249.99999960486466
1260,249.538918402124,0,0,0,6.24782233347955e-7,0.461080745445832,0,0,0,43,0.1,0.001,4,249.99999977235208
1290,249.538918761863,0,0,0,3.59953968755776e-7,0.461080747029192,0,0,0,44,0.1,0.001,4,249.99999986884615
1320,249.538918969118,0,0,0,2.07379231219466e-7,0.461080747941409,0,0,0,45,0.1,0.001,4,249.99999992443864
1350,249.538919088524,0,0,0,1.19476792032375e-7,0.461080748466961,0,0,0,46,0.1,0.001,4,249.99999995646778
1380,249.538919157316,0,0,0,6.88338158844588e-8,0.461080748769747,0,0,0,47,0.1,0.001,4,249.99999997491958
1410,249.538919196949,0,0,0,3.96570256522467e-8,0.461080748944189,0,0,0,48,0.1,0.001,4,249.9999999855502
1440,249.538919219783,0,0,0,2.28474865565916e-8,0.46108074904469,0,0,0,49,0.1,0.001,4,249.99999999167517
1470,249.538919232938,0,0,0,1.3163055808344e-8,0.461080749102591,0,0,0,50,0.1,0.001,4,249.99999999520367
1500,249.538919240518,0,0,0,7.583592959569211e-9,0.46108074913595,0,0,0,51,0.1,0.001,4,249.99999999723755
1530,249.538919244884,0,0,0,4.3691132978642e-9,0.461080749155169,0,0,0,52,0.1,0.001,4,249.99999999840827
1560,249.5389192474,0,0,0,2.5171645037707204e-9,0.461080749166242,0,0,0,53,0.1,0.001,4,249.9999999990834
1590,249.538919248849,0,0,0,1.4502066453636401e-9,0.461080749172621,0,0,0,54,0.1,0.001,4,249.99999999947184
1620,249.538919249684,0,0,0,8.35503325698742e-10,0.461080749176295,0,0,0,55,0.1,0.001,4,249.9999999996958
1650,249.538919250165,0,0,0,4.81356094650716e-10,0.461080749178413,0,0,0,56,0.1,0.001,4,249.99999999982478
1680,249.538919250442,0,0,0,2.7732228314312803e-10,0.461080749179633,0,0,0,57,0.1,0.001,4,249.99999999989896
1710,249.538919250601,0,0,0,1.59772878295733e-10,0.461080749180335,0,0,0,58,0.1,0.001,4,249.9999999999411
1740,249.538919250694,0,0,0,9.204948246331129e-11,0.461080749180741,0,0,0,59,0.1,0.001,4,249.99999999996678
1770,249.538919250747,0,0,0,5.3032199908632396e-11,0.461080749180974,0,0,0,60,0.1,0.001,4,249.99999999998101
1800,249.538919250777,0,0,0,3.05532866876125e-11,0.461080749181108,0,0,0,61,0.1,0.001,4,249.9999999999887
1830,249.538919250795,0,0,0,1.7602575963725797e-11,0.461080749181185,0,0,0,62,0.1,0.001,4,249.9999999999938
1860,249.538919250805,0,0,0,1.0141320759586799e-11,0.46108074918123,0,0,0,63,0.1,0.001,4,249.9999999999964
1890,249.538919250811,0,0,0,5.842689556389739e-12,0.461080749181256,0,0,0,64,0.1,0.001,4,249.9999999999981
1920,249.538919250814,0,0,0,3.3661316964137598e-12,0.461080749181271,0,0,0,65,0.1,0.001,4,249.99999999999864
1950,249.538919250817,0,0,0,1.93931963836916e-12,0.46108074918128,0,0,0,66,0.1,0.001,4,250.00000000000023
1980,249.538919250818,0,0,0,1.11729456805601e-12,0.461080749181285,0,0,0,67,0.1,0.001,4,250.0000000000004
0,250,0,0,0,0,0,0,0,0,1,0.1,0.001,5,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,0.1,0.001,5,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,0.1,0.001,5,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,0.1,0.001,5,250.000018876751
120,244.224036600234,0,0,0,12.061383530384,0.0117536311931724,0,0,0,5,0.1,0.001,5,256.29717376181117
150,229.85118017896,0,0,0,24.9870657741096,0.0483838071657244,0,0,0,6,0.1,0.001,5,254.8866297602353
180,218.040716407565,0,0,0,33.6113506743387,0.097743950402654,0,0,0,7,0.1,0.001,5,251.74981103230635
210,208.728173120219,0,0,0,39.8497531577932,0.163647633200518,0,0,0,8,0.1,0.001,5,248.74157391121273
240,201.058442589793,0,0,0,44.7809261567173,0.247891176003762,0,0,0,9,0.1,0.001,5,246.08725992251408
270,200.536763069356,0,0,0,38.1877421109435,0.33201553964846,0,0,0,10,0.1,0.001,5,239.05652071994797
300,210.298896600548,0,0,0,29.3158592787328,0.420806150156292,0,0,0,11,0.1,0.001,5,240.0355620294371
330,220.747047540019,0,0,0,21.3373691707026,0.49981959925089,0,0,0,12,0.1,0.001,5,242.58423630997248
360,229.608836140548,0,0,0,14.7429574713114,0.562489533894108,0,0,0,13,0.1,0.001,5,244.9142831457535
390,236.353387017684,0,0,0,9.70495719750484,0.608214055988352,0,0,0,14,0.1,0.001,5,246.6665582711772
420,241.109205783264,0,0,0,6.13604094518348,0.63941441244246,0,0,0,15,0.1,0.001,5,247.88466114088993
450,244.270457538861,0,0,0,3.76148946644924,0.659621462819313,0,0,0,16,0.1,0.001,5,248.69156846812956
480,246.279293249196,0,0,0,2.25553328833169,0.672211573720981,0,0,0,17,0.1,0.001,5,249.20703811124866
510,247.514514493021,0,0,0,1.33257715863484,0.679844103124677,0,0,0,18,0.1,0.001,5,249.52693575478054
540,248.256801975344,0,0,0,0.779828223882101,0.684386308342229,0,0,0,19,0.1,0.001,5,249.72101650756832
570,248.696060087373,0,0,0,0.453673986813432,0.687057018439575,0,0,0,20,0.1,0.001,5,249.83679109262602
600,248.953424420484,0,0,0,0.262991757612567,0.688615413648676,0,0,0,21,0.1,0.001,5,249.90503159174523
630,249.103276702472,0,0,0,0.152132659502864,0.689520496505613,0,0,0,22,0.1,0.001,5,249.94492985848046
660,249.1901951149,0,0,0,0.08789497097729,0.690044657408717,0,0,0,23,0.1,0.001,5,249.96813474328602
690,249.240493539109,0,0,0,0.0507448065426905,0.69034770046848,0,0,0,24,0.1,0.001,5,249.98158604612016
720,249.269560379799,0,0,0,0.0292844419017025,0.690522729077608,0,0,0,25,0.1,0.001,5,249.98936755077833
750,249.286344083809,0,0,0,0.016895724577028,0.690623761018759,0,0,0,26,0.1,0.001,5,249.9938635694048
780,249.296030669071,0,0,0,0.00974665794739061,0.690682059816489,0,0,0,27,0.1,0.001,5,249.99645938683489
810,249.301619653102,0,0,0,0.00562211109172136,0.690715693470464,0,0,0,28,0.1,0.001,5,249.99795745766417
840,249.304843874751,0,0,0,0.00324281968772053,0.690735095108178,0,0,0,29,0.1,0.001,5,249.9988217895469
870,249.30670371763,0,0,0,0.0018703998314698,0.690746286232682,0,0,0,30,0.1,0.001,5,249.99932040369416
900,249.307776481401,0,0,0,0.00107879604234201,0.690752741174008,0,0,0,31,0.1,0.001,5,249.99960801861735
930,249.30839523586,0,0,0,6.2221479388557e-4,0.690756464243879,0,0,0,32,0.1,0.001,5,249.99977391489776
960,249.308752117933,0,0,0,3.5887158308694e-4,0.690758611602025,0,0,0,33,0.1,0.001,5,249.99986960111812
990,249.308957956423,0,0,0,2.0698387354373e-4,0.690759850126389,0,0,0,34,0.1,0.001,5,249.99992479042294
1020,249.309076676953,0,0,0,1.193804471294e-4,0.69076056446276,0,0,0,35,0.1,0.001,5,249.99995662186288
1050,249.309145150614,0,0,0,6.88540452084226e-5,0.690760976465304,0,0,0,36,0.1,0.001,5,249.99997498112452
1080,249.309184643641,0,0,0,3.97123393049391e-5,0.690761214092648,0,0,0,37,0.1,0.001,5,249.99998557007297
1110,249.309207421703,0,0,0,2.290452749238e-5,0.690761351146919,0,0,0,38,0.1,0.001,5,249.9999916773774
1140,249.309220559206,0,0,0,1.32104350624974e-5,0.690761430194488,0,0,0,39,0.1,0.001,5,249.99999519983555
1170,249.309228136406,0,0,0,7.61926110009204e-6,0.690761475786038,0,0,0,40,0.1,0.001,5,249.99999723145314
1200,249.309232506639,0,0,0,4.39449085156178e-6,0.690761502081458,0,0,0,41,0.1,0.001,5,249.99999840321132
1230,249.309235027217,0,0,0,2.53456980722113e-6,0.690761517247626,0,0,0,42,0.1,0.001,5,249.99999907903444
1260,249.309236480988,0,0,0,1.46184033351217e-6,0.690761525994876,0,0,0,43,0.1,0.001,5,249.9999994688232
1290,249.309237319466,0,0,0,8.43132088362927e-7,0.690761531039946,0,0,0,44,0.1,0.001,5,249.99999969363805
1320,249.309237803068,0,0,0,4.86285469855162e-7,0.690761533949744,0,0,0,45,0.1,0.001,5,249.9999998233032
1350,249.30923808199,0,0,0,2.8047035630399e-7,0.690761535628002,0,0,0,46,0.1,0.001,5,249.99999989808836
1380,249.309238242861,0,0,0,1.61764283446421e-7,0.690761536595955,0,0,0,47,0.1,0.001,5,249.99999994122123
1410,249.309238335645,0,0,0,9.32992837764137e-8,0.690761537154232,0,0,0,48,0.1,0.001,5,249.99999996609853
1440,249.309238389159,0,0,0,5.38113615748221e-8,0.690761537476224,0,0,0,49,0.1,0.001,5,249.99999998044657
1470,249.309238420024,0,0,0,3.10362793371246e-8,0.690761537661937,0,0,0,50,0.1,0.001,5,249.9999999887222
1500,249.309238437826,0,0,0,1.79005066337834e-8,0.690761537769049,0,0,0,51,0.1,0.001,5,249.99999999349555
1530,249.309238448093,0,0,0,1.03243089874844e-8,0.690761537830826,0,0,0,52,0.1,0.001,5,249.99999999624814
1560,249.309238454015,0,0,0,5.954655822909341e-9,0.690761537866457,0,0,0,53,0.1,0.001,5,249.9999999978361
1590,249.309238457431,0,0,0,3.4344115437200804e-9,0.690761537887008,0,0,0,54,0.1,0.001,5,249.99999999875243
1620,249.3092384594,0,0,0,1.9808336538815103e-9,0.690761537898861,0,0,0,55,0.1,0.001,5,249.9999999992797
1650,249.309238460537,0,0,0,1.14246703236817e-9,0.690761537905697,0,0,0,56,0.1,0.001,5,249.99999999958516
1680,249.309238461192,0,0,0,6.5893010121171e-10,0.69076153790964,0,0,0,57,0.1,0.001,5,249.99999999976058
1710,249.30923846157,0,0,0,3.8004499559211003e-10,0.690761537911914,0,0,0,58,0.1,0.001,5,249.99999999986196
1740,249.309238461789,0,0,0,2.19195022975198e-10,0.690761537913225,0,0,0,59,0.1,0.001,5,249.9999999999214
1770,249.309238461914,0,0,0,1.26423077936215e-10,0.690761537913982,0,0,0,60,0.1,0.001,5,249.99999999995438
1800,249.309238461987,0,0,0,7.291586468483729e-11,0.690761537914418,0,0,0,61,0.1,0.001,5,249.99999999997434
1830,249.309238462028,0,0,0,4.2055006170762494e-11,0.69076153791467,0,0,0,62,0.1,0.001,5,249.9999999999847
1860,249.309238462052,0,0,0,2.4255675382397697e-11,0.690761537914815,0,0,0,63,0.1,0.001,5,249.99999999999108
1890,249.309238462066,0,0,0,1.3989720649836899e-11,0.690761537914899,0,0,0,64,0.1,0.001,5,249.99999999999488
1920,249.309238462074,0,0,0,8.068721269352019e-12,0.690761537914947,0,0,0,65,0.1,0.001,5,249.99999999999702
1950,249.309238462079,0,0,0,4.65372143962347e-12,0.690761537914975,0,0,0,66,0.1,0.001,5,249.99999999999864
1980,249.309238462082,0,0,0,2.6840836998387997e-12,0.69076153791499,0,0,0,67,0.1,0.001,5,249.99999999999966
0,250,0,0,0,0,0,0,0,0,1,0.1,0.001,6,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,0.1,0.001,6,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,0.1,0.001,6,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,0.1,0.001,6,250.000018876751
120,244.224036600234,0,0,0,12.061383530384,0.0117536311931724,0,0,0,5,0.1,0.001,6,256.29717376181117
150,229.85118017896,0,0,0,24.9870657741096,0.0483838071657244,0,0,0,6,0.1,0.001,6,254.8866297602353
180,218.040716407565,0,0,0,33.6113506743387,0.097743950402654,0,0,0,7,0.1,0.001,6,251.74981103230635
210,208.728173120219,0,0,0,39.8497531577932,0.163647633200518,0,0,0,8,0.1,0.001,6,248.74157391121273
240,201.058442589793,0,0,0,44.7809261567173,0.247891176003762,0,0,0,9,0.1,0.001,6,246.08725992251408
270,194.441847868719,0,0,0,48.9048619149508,0.35421439240277,0,0,0,10,0.1,0.001,6,243.7009241760726
300,194.619714582981,0,0,0,41.9652942123024,0.461752565903225,0,0,0,11,0.1,0.001,6,237.04676136118664
330,204.886636251097,0,0,0,32.9184653794767,0.585046586403149,0,0,0,12,0.1,0.001,6,238.39014821697685
360,216.060033497324,0,0,0,24.539171291437,0.69848367531284,0,0,0,13,0.1,0.001,6,241.29768846407384
390,225.81526863632,0,0,0,17.3515384558735,0.792252810530908,0,0,0,14,0.1,0.001,6,243.95905990272442
420,233.467784872478,0,0,0,11.6593116772665,0.863093022788324,0,0,0,15,0.1,0.001,6,245.99018957253284
450,239.014566830998,0,0,0,7.49781433127531,0.91288718593201,0,0,0,16,0.1,0.001,6,247.42526834820532
480,242.787775860431,0,0,0,4.65698281002604,0.945896004670922,0,0,0,17,0.1,0.001,6,248.39065467512796
510,245.229534663965,0,0,0,2.81962079161183,0.966825639830478,0,0,0,18,0.1,0.001,6,249.0159810954073
540,246.751627673067,0,0,0,1.67741080741317,0.979675619987456,0,0,0,19,0.1,0.001,6,249.40871410046762
570,247.675439746452,0,0,0,0.986489363360884,0.987391741744473,0,0,0,20,0.1,0.001,6,249.64932085155738
600,248.226014997132,0,0,0,0.575978181654443,0.991957438807104,0,0,0,21,0.1,0.001,6,249.79395061759357
630,248.550248575275,0,0,0,0.334814107179867,0.994633672561574,0,0,0,22,0.1,0.001,6,249.87969635501642
660,248.739743350353,0,0,0,0.194113445760927,0.996193190327867,0,0,0,23,0.1,0.001,6,249.9300499864418
690,248.849970470967,0,0,0,0.112365060751803,0.997098713060439,0,0,0,24,0.1,0.001,6,249.95943424477926
720,248.913904778824,0,0,0,0.0649847262678126,0.997623366551558,0,0,0,25,0.1,0.001,6,249.97651287164337
750,248.950924475702,0,0,0,0.0375630620453489,0.997926958302018,0,0,0,26,0.1,0.001,6,249.98641449604938
780,248.972338048241,0,0,0,0.0217058625232718,0.99810249990022,0,0,0,27,0.1,0.001,6,249.9921464106645
810,248.984717034201,0,0,0,0.0125405249284742,0.998203956087537,0,0,0,28,0.1,0.001,6,249.99546151521702
840,248.991870701878,0,0,0,0.0072445199381062,0.998262578725393,0,0,0,29,0.1,0.001,6,249.9973778005415
870,248.996003876585,0,0,0,0.00418482811359145,0.99829644654821,0,0,0,30,0.1,0.001,6,249.9984851512468
900,248.998391617735,0,0,0,0.00241730070608994,0.998316011174811,0,0,0,31,0.1,0.001,6,249.9991249296159
930,248.999770924456,0,0,0,0.00139628827314167,0.998327312621719,0,0,0,32,0.1,0.001,6,249.99949452535085
960,249.000567665447,0,0,0,8.0651882611378e-4,0.998333840678464,0,0,0,33,0.1,0.001,6,249.99970802495156
990,249.0010278833,0,0,0,4.6585530330311e-4,0.998337611417684,0,0,0,34,0.1,0.001,6,249.999831350021
1020,249.001293713292,0,0,0,2.6908278399727e-4,0.998339789452708,0,0,0,35,0.1,0.001,6,249.9999025855287
1050,249.001447260223,0,0,0,1.5542462152304e-4,0.998341047511052,0,0,0,36,0.1,0.001,6,249.99994373235558
1080,249.001535950576,0,0,0,8.97745359155053e-5,0.998341774177819,0,0,0,37,0.1,0.001,6,249.99996749928974
1110,249.001587178941,0,0,0,5.1854469783456e-5,0.998342193906844,0,0,0,38,0.1,0.001,6,249.99998122731765
1140,249.001616768873,0,0,0,2.99515320335829e-5,0.998342436345705,0,0,0,39,0.1,0.001,6,249.99998915675073
1170,249.001633860251,0,0,0,1.73002260678382e-5,0.998342576380253,0,0,0,40,0.1,0.001,6,249.9999937368573
1200,249.00164373236,0,0,0,9.99273689976634e-6,0.998342657265255,0,0,0,41,0.1,0.001,6,249.99999638236216
